,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
272,S,98038,Maple Valley,799291,9.0,3.0,3.0,2725,2021-05-25,0.097,4230.0,84.0
273,S,98038,Maple Valley,830190,1.0,3.0,2.5,3066,2021-05-25,0.112,4893.0,84.0
274,S,98038,Maple Valley,850000,4.0,3.0,2.5,2370,2021-05-24,0.096,4200.0,84.0
275,A,98003,Federal Way,825000,3.0,4.0,2.75,2950,2021-05-27,0.229,9957.0,63.0
276,S,98038,Maple Valley,872034,7.0,3.0,2.5,3066,2021-05-14,0.11,4786.0,84.0
277,S,98038,Maple Valley,968888,5.0,3.0,2.75,2890,2021-05-21,0.388,16889.0,84.0
278,S,98038,Maple Valley,1023500,4.0,3.0,2.5,2950,2021-05-02,0.447,19467.0,84.0
279,S,98038,Maple Valley,1050000,5.0,3.0,2.75,3740,2021-05-06,5.05,219978.0,84.0
280,A,98038,Maple Valley,614950,3.0,4.0,2.5,2000,2021-05-27,0.173,7551.0,84.0
281,A,98038,Maple Valley,689900,3.0,4.0,3.0,2550,2021-05-27,0.087,3810.0,84.0
282,A,98038,Maple Valley,844950,25.0,4.0,2.5,2311,2021-05-05,0.136,5930.0,84.0
283,A,98038,Maple Valley,879950,35.0,4.0,2.5,2501,2021-05-26,0.155,6757.0,84.0
284,A,98038,Maple Valley,888885,38.0,4.0,2.5,3063,2021-04-22,0.115,5000.0,84.0
285,A,98038,Maple Valley,999000,18.0,4.0,2.75,2550,2021-05-12,1.14,49658.0,84.0
286,S,98003,Federal Way,420000,10.0,4.0,2.25,1900,2021-05-14,0.167,7260.0,63.0
287,S,98038,Maple Valley,550000,7.0,4.0,3.0,2140,2021-05-03,0.18,7854.0,84.0
288,S,98038,Maple Valley,556000,10.0,4.0,2.25,1860,2021-05-19,0.153,6650.0,84.0
289,S,98038,Maple Valley,579900,5.0,4.0,2.5,1970,2021-05-14,0.116,5037.0,84.0
290,S,98038,Maple Valley,585000,2.0,4.0,2.5,2600,2021-05-30,0.31,13500.0,84.0
291,S,98038,Maple Valley,590000,5.0,4.0,2.75,1830,2021-05-25,0.07,3065.0,84.0
292,S,98038,Maple Valley,630000,5.0,4.0,2.5,1880,2021-05-24,0.078,3400.0,84.0
293,S,98038,Maple Valley,660000,5.0,4.0,2.25,2120,2021-05-24,0.148,6446.0,84.0
294,S,98038,Maple Valley,670000,0.0,4.0,2.5,2600,2021-05-11,0.119,5188.0,84.0
295,S,98038,Maple Valley,699000,4.0,4.0,2.25,2020,2021-05-12,0.14,6108.0,84.0
296,S,98038,Maple Valley,700000,10.0,4.0,2.5,2110,2021-05-27,0.127,5550.0,84.0
297,S,98003,Federal Way,531000,4.0,4.0,2.25,1570,2021-04-30,0.165,7200.0,63.0
298,S,98038,Maple Valley,700000,4.0,4.0,2.5,2340,2021-05-24,0.115,5001.0,84.0
299,S,98038,Maple Valley,721690,6.0,4.0,2.5,2297,2021-05-12,0.143,6237.0,84.0
300,S,98038,Maple Valley,722500,6.0,4.0,2.75,1990,2021-05-20,0.185,8080.0,84.0
301,S,98038,Maple Valley,725000,4.0,4.0,2.5,2550,2021-05-18,0.139,6046.0,84.0
302,S,98038,Maple Valley,729950,0.0,4.0,2.5,2501,2021-05-21,0.112,4866.0,84.0
303,S,98038,Maple Valley,730000,4.0,4.0,2.5,2320,2021-05-24,0.113,4927.0,84.0
304,S,98038,Maple Valley,738000,8.0,4.0,2.5,1960,2021-05-24,0.188,8190.0,84.0
305,S,98038,Maple Valley,740000,4.0,4.0,2.5,1975,2021-05-26,0.277,12061.0,84.0
306,S,98038,Maple Valley,745000,4.0,4.0,2.5,3460,2021-05-12,0.149,6481.0,84.0
307,S,98038,Maple Valley,760415,22.0,4.0,2.5,2488,2021-05-28,0.186,8100.0,84.0
308,S,98003,Federal Way,555000,6.0,4.0,2.0,2252,2021-05-19,0.169,7350.0,63.0
309,S,98038,Maple Valley,800000,2.0,4.0,2.5,2510,2021-05-21,0.276,12042.0,84.0
310,S,98038,Maple Valley,808995,17.0,4.0,2.5,2990,2021-05-06,0.115,5018.0,84.0
311,S,98038,Maple Valley,810000,5.0,4.0,2.5,2512,2021-05-11,0.204,8877.0,84.0
312,S,98038,Maple Valley,815000,4.0,4.0,2.5,2320,2021-05-05,0.198,8627.0,84.0
313,S,98038,Maple Valley,850000,4.0,4.0,2.5,2230,2021-05-14,0.267,11637.0,84.0
314,S,98038,Maple Valley,885000,3.0,4.0,2.5,2640,2021-05-19,0.108,4725.0,84.0
315,S,98038,Maple Valley,900000,4.0,4.0,2.5,3190,2021-05-05,0.131,5725.0,84.0
316,S,98038,Maple Valley,921500,4.0,4.0,2.5,3010,2021-05-19,0.166,7250.0,84.0
317,S,98038,Maple Valley,980000,1.0,4.0,2.5,3160,2021-05-21,0.127,5540.0,84.0
318,S,98038,Maple Valley,1000000,5.0,4.0,2.5,2700,2021-05-13,1.38,60112.0,84.0
319,S,98003,Federal Way,706000,5.0,4.0,2.5,1830,2021-05-28,0.172,7500.0,63.0
320,S,98038,Maple Valley,1100000,5.0,4.0,2.5,3130,2021-05-10,0.232,10086.0,84.0
321,A,98038,Maple Valley,849995,4.0,5.0,2.75,3008,2021-05-29,0.093,4043.0,84.0
322,A,98038,Maple Valley,969950,8.0,5.0,2.75,3037,2021-05-22,0.128,5595.0,84.0
323,A,98038,Maple Valley,1024950,91.0,5.0,3.0,3422,2021-02-28,0.133,5793.0,84.0
324,S,98038,Maple Valley,781400,4.0,5.0,2.75,2668,2021-05-07,0.092,4000.0,84.0
325,S,98038,Maple Valley,800000,5.0,5.0,2.5,2820,2021-05-21,0.107,4677.0,84.0
326,S,98038,Maple Valley,809000,7.0,5.0,2.5,2413,2021-05-07,0.185,8056.0,84.0
327,S,98038,Maple Valley,822310,0.0,5.0,2.75,3082,2021-05-05,0.121,5250.0,84.0
328,S,98038,Maple Valley,981112,4.0,5.0,2.5,3280,2021-05-19,0.208,9039.0,84.0
329,S,98038,Maple Valley,1522000,4.0,5.0,2.0,3728,2021-05-11,1.43,62310.0,84.0
330,S,98003,Federal Way,750000,2.0,4.0,2.5,2790,2021-05-17,0.198,8641.0,63.0
331,S,98038,Maple Valley,790082,28.0,4.0,3.75,3162,2021-05-28,0.135,5900.0,84.0
332,S,98038,Maple Valley,980000,4.0,4.0,3.5,3341,2021-05-20,0.149,6488.0,84.0
333,S,98038,Maple Valley,1705001,6.0,4.0,3.25,4600,2021-05-24,2.4,104544.0,84.0
334,A,98038,Maple Valley,919950,90.0,5.0,3.5,2989,2021-03-28,0.092,4000.0,84.0
335,A,98038,Maple Valley,949950,13.0,5.0,3.5,3060,2021-05-23,0.087,3800.0,84.0
336,S,98038,Maple Valley,714950,0.0,5.0,3.5,2989,2021-05-21,0.094,4100.0,84.0
337,S,98038,Maple Valley,920000,5.0,5.0,3.0,3120,2021-05-07,0.349,15200.0,84.0
338,S,98038,Maple Valley,1100000,12.0,5.0,3.5,3340,2021-05-17,0.135,5866.0,84.0
339,S,98038,Maple Valley,769750,5.0,6.0,3.5,3110,2021-05-07,0.083,3600.0,84.0
340,S,98038,Maple Valley,845550,4.0,6.0,3.5,3110,2021-05-28,0.083,3600.0,84.0
341,S,98003,Federal Way,695000,6.0,6.0,2.5,3470,2021-05-25,0.288,12558.0,63.0
342,S,98038,Maple Valley,868445,0.0,4.0,4.5,3899,2021-05-06,0.115,5000.0,84.0
343,S,98038,Maple Valley,510000,8.0,3.0,2.0,1424,2021-05-19,4.9,213444.0,84.0
344,S,98038,Maple Valley,675000,6.0,3.0,1.5,2600,2021-05-07,9.77,425581.0,84.0
345,A,98038,Maple Valley,4200000,85.0,4.0,2.5,4880,2021-04-23,10.0,435600.0,84.0
346,S,98038,Maple Valley,1595000,7.0,5.0,4.5,5200,2021-04-30,5.47,238273.0,84.0
347,A,98038,Maple Valley,1199800,4.0,4.0,2.0,3639,2021-05-26,5.05,219978.0,84.0
348,S,98039,Medina,2837500,4.0,3.0,0.0,2530,2021-05-28,0.456,19852.0,85.0
349,A,98039,Medina,10000000,5.0,5.0,0.0,8000,2021-05-25,0.531,23110.0,85.0
350,S,98039,Medina,1902000,65.0,3.0,1.75,1820,2021-05-21,0.208,9064.0,85.0
351,A,98039,Medina,2200000,157.0,4.0,2.5,2390,2021-05-27,0.46,20048.0,85.0
352,S,98003,Federal Way,530888,5.0,4.0,3.25,1570,2021-05-21,0.165,7200.0,63.0
353,A,98039,Medina,2499950,16.0,4.0,2.5,2792,2021-05-14,0.201,8750.0,85.0
354,S,98039,Medina,2300000,6.0,5.0,2.25,2640,2021-05-07,0.343,14959.0,85.0
355,A,98039,Medina,6988000,18.0,3.0,3.0,3000,2021-05-12,0.531,23110.0,85.0
356,S,98039,Medina,3400000,115.0,4.0,4.25,4862,2021-05-20,0.227,9900.0,85.0
357,A,98039,Medina,6288000,51.0,3.0,4.25,3930,2021-04-09,0.524,22822.0,85.0
358,A,98039,Medina,5398000,19.0,4.0,4.75,4805,2021-05-11,0.247,10755.0,85.0
359,A,98039,Medina,22500000,216.0,4.0,6.0,7610,2020-10-26,0.661,28800.0,85.0
360,S,98039,Medina,7300000,1.0,5.0,5.25,6870,2021-05-04,0.456,19844.0,85.0
361,S,98039,Medina,10350000,25.0,5.0,6.75,6407,2021-05-18,0.912,39724.0,85.0
362,S,98039,Medina,10350000,54.0,5.0,7.0,6407,2021-05-18,0.459,20000.0,85.0
363,S,98003,Federal Way,500000,6.0,3.0,1.75,1760,2021-05-02,0.165,7200.0,63.0
364,A,98039,Medina,18800000,67.0,7.0,6.75,7200,2021-03-24,2.01,87542.0,85.0
365,A,98040,Mercer Island,1250000,2.0,3.0,1.75,1580,2021-05-28,0.212,9233.0,85.0
366,S,98040,Mercer Island,1165000,6.0,3.0,1.25,1380,2021-05-28,0.103,4500.0,85.0
367,A,98040,Mercer Island,1325000,5.0,4.0,1.75,2700,2021-05-25,0.403,17558.0,85.0
368,S,98040,Mercer Island,1420000,46.0,3.0,2.5,2391,2021-05-17,0.346,15063.0,85.0
369,S,98040,Mercer Island,1713000,4.0,3.0,2.25,1850,2021-05-26,0.258,11250.0,85.0
370,A,98040,Mercer Island,1710000,25.0,4.0,2.75,2830,2021-05-05,0.188,8184.0,85.0
371,A,98040,Mercer Island,1725000,15.0,4.0,2.25,2990,2021-05-15,0.637,27728.0,85.0
372,A,98040,Mercer Island,1750000,35.0,4.0,2.5,2570,2021-05-14,0.265,11552.0,85.0
373,S,98040,Mercer Island,1482400,5.0,4.0,2.75,2010,2021-05-12,0.177,7694.0,85.0
374,S,98003,Federal Way,515000,4.0,3.0,2.5,1520,2021-05-03,0.118,5130.0,63.0
375,S,98040,Mercer Island,1616000,6.0,4.0,2.75,2350,2021-05-18,0.234,10204.0,85.0
376,S,98040,Mercer Island,1865000,6.0,4.0,2.25,2500,2021-05-14,0.228,9953.0,85.0
377,S,98040,Mercer Island,2160000,6.0,4.0,2.75,2810,2021-05-21,0.258,11254.0,85.0
378,S,98040,Mercer Island,2250000,2.0,4.0,2.75,3760,2021-05-23,0.34,14800.0,85.0
379,S,98040,Mercer Island,2350000,11.0,4.0,3.0,3250,2021-05-05,0.207,9000.0,85.0
380,S,98040,Mercer Island,1710500,5.0,5.0,2.5,2560,2021-05-21,0.248,10800.0,85.0
381,S,98040,Mercer Island,1811000,96.0,3.0,2.75,2880,2021-05-07,0.266,11602.0,85.0
382,A,98040,Mercer Island,4900000,33.0,4.0,3.25,2260,2021-04-27,0.472,20557.0,85.0
383,A,98040,Mercer Island,5998000,5.0,4.0,3.25,4361,2021-05-25,0.43,18752.0,85.0
384,A,98040,Mercer Island,6250000,13.0,4.0,3.25,5950,2021-05-17,0.401,17467.0,85.0
385,S,98003,Federal Way,575000,5.0,4.0,2.75,1990,2021-05-25,0.321,13984.0,63.0
386,S,98040,Mercer Island,1772000,6.0,4.0,3.5,3030,2021-05-07,0.101,4403.0,85.0
387,S,98040,Mercer Island,1810000,4.0,4.0,3.25,3100,2021-05-20,0.225,9799.0,85.0
388,S,98040,Mercer Island,1835000,6.0,4.0,3.0,2930,2021-05-14,0.302,13154.0,85.0
389,S,98040,Mercer Island,2600000,80.0,4.0,3.5,3613,2021-05-20,0.407,17725.0,85.0
390,S,98040,Mercer Island,2650000,214.0,4.0,3.0,2964,2021-05-03,0.193,8405.0,85.0
391,S,98040,Mercer Island,3255000,5.0,4.0,3.25,4250,2021-05-12,0.413,18000.0,85.0
392,A,98040,Mercer Island,2800000,3.0,5.0,3.25,5162,2021-05-27,0.37,16124.0,85.0
393,S,98040,Mercer Island,2175000,6.0,5.0,3.5,4230,2021-05-18,0.235,10247.0,85.0
394,S,98040,Mercer Island,2510000,5.0,5.0,3.0,4520,2021-05-19,0.224,9738.0,85.0
395,S,98040,Mercer Island,2871000,5.0,5.0,3.75,4060,2021-05-23,0.293,12750.0,85.0
396,S,98003,Federal Way,625000,5.0,4.0,2.25,2120,2021-05-27,0.243,10589.0,63.0
397,S,98040,Mercer Island,3160000,5.0,5.0,3.0,3910,2021-05-25,0.387,16866.0,85.0
398,S,98040,Mercer Island,3500000,2.0,5.0,3.25,5160,2021-05-25,0.258,11258.0,85.0
399,S,98040,Mercer Island,2600000,6.0,4.0,4.0,4287,2021-05-20,0.596,25942.0,85.0
400,S,98040,Mercer Island,4471000,6.0,4.0,4.25,4910,2021-05-02,0.428,18638.0,85.0
401,S,98040,Mercer Island,2070000,5.0,5.0,3.5,3550,2021-05-25,0.404,17613.0,85.0
402,S,98040,Mercer Island,3550000,2.0,5.0,5.5,4336,2021-05-04,0.216,9397.0,85.0
403,S,98040,Mercer Island,3650000,9.0,5.0,4.75,4730,2021-05-26,0.213,9293.0,85.0
404,S,98040,Mercer Island,3820000,0.0,5.0,5.5,4430,2021-04-30,0.258,11235.0,85.0
405,A,98040,Mercer Island,8688000,40.0,5.0,5.5,7270,2021-04-20,0.661,28800.0,85.0
406,A,98040,Mercer Island,5275000,10.0,5.0,6.25,5950,2021-05-20,0.647,28174.0,85.0
407,S,98003,Federal Way,654995,5.0,5.0,2.75,2668,2021-05-26,0.121,5280.0,63.0
408,A,98040,Mercer Island,17800000,205.0,5.0,8.5,14940,2019-10-09,1.89,82328.0,85.0
409,S,98042,Kent,480000,4.0,2.0,1.75,1230,2021-04-30,0.28,12201.0,64.0
410,A,98042,Kent,500000,4.0,4.0,1.75,1740,2021-05-26,0.294,12800.0,64.0
411,S,98042,Kent,858000,5.0,4.0,3.5,3240,2021-05-29,1.93,84070.0,64.0
412,S,98042,Kent,1150000,5.0,8.0,4.5,5120,2021-04-30,2.347,102230.0,64.0
413,A,98042,Covington,958320,129.0,0.0,0.0,1290,2021-02-05,0.8,34848.0,79.0
414,S,98042,Covington,390000,3.0,2.0,1.0,840,2021-05-06,0.119,5200.0,79.0
415,A,98042,Covington,385000,1.0,3.0,1.0,1040,2021-05-29,0.119,5200.0,79.0
416,A,98042,Covington,460000,10.0,3.0,1.0,1200,2021-05-26,0.298,12960.0,79.0
417,S,98042,Covington,450000,1.0,3.0,1.0,1000,2021-05-17,0.127,5525.0,79.0
418,S,98003,Des Moines,713410,4.0,5.0,2.75,3008,2021-05-04,0.121,5270.0,71.0
419,A,98042,Kent,1275000,608.0,4.0,1.0,1100,2021-05-25,1.53,66646.0,64.0
420,A,98042,Covington,400000,3.0,3.0,2.0,1090,2021-05-27,0.194,8448.0,79.0
421,A,98042,Covington,437000,0.0,3.0,2.0,1310,2021-05-30,0.172,7488.0,79.0
422,A,98042,Covington,494950,3.0,3.0,2.0,1560,2021-05-27,0.261,11387.0,79.0
423,S,98042,Covington,500000,4.0,3.0,1.5,1200,2021-05-27,0.217,9466.0,79.0
424,S,98042,Kent,610000,5.0,3.0,2.0,1296,2021-05-07,2.41,104979.0,64.0
425,A,98042,Covington,445000,3.0,4.0,1.75,1730,2021-05-27,0.156,6804.0,79.0
426,S,98042,Kent,752000,4.0,2.0,2.5,2370,2021-05-21,0.819,35686.0,64.0
427,A,98042,Covington,480000,2.0,3.0,2.25,1408,2021-05-28,0.088,3825.0,79.0
428,A,98042,Kent,999950,37.0,3.0,2.5,3100,2021-04-23,0.369,16083.0,64.0
429,A,98004,Bellevue,1690000,85.0,3.0,1.0,1200,2021-05-03,0.26,11347.0,83.0
430,S,98042,Kent,545000,4.0,3.0,2.5,1870,2021-05-28,0.115,5000.0,64.0
431,S,98042,Covington,601000,8.0,3.0,2.25,1920,2021-05-19,1.04,45302.0,79.0
432,S,98042,Covington,690000,5.0,3.0,2.25,2050,2021-05-19,0.351,15300.0,79.0
433,S,98042,Kent,775000,6.0,3.0,2.5,2500,2021-05-11,0.686,29901.0,64.0
434,A,98042,Kent,649950,2.0,4.0,2.25,2050,2021-05-28,0.597,26000.0,64.0
435,A,98042,Kent,650000,4.0,4.0,2.25,2550,2021-05-26,1.398,60897.0,64.0
436,A,98042,Kent,675000,3.0,4.0,2.75,2190,2021-05-27,0.93,40500.0,64.0
437,A,98042,Covington,774950,86.0,4.0,2.5,3041,2021-05-05,0.115,5025.0,79.0
438,S,98042,Kent,550000,1.0,4.0,2.5,2390,2021-05-28,0.091,3982.0,64.0
439,S,98042,Kent,555000,5.0,4.0,2.5,2150,2021-05-21,0.087,3806.0,64.0
440,S,98004,Bellevue,1388000,5.0,2.0,1.75,1420,2021-05-28,0.232,10102.0,83.0
441,S,98042,Covington,565000,1.0,4.0,2.5,1680,2021-05-11,0.15,6528.0,79.0
442,S,98042,Kent,575000,4.0,4.0,2.5,2180,2021-05-02,0.128,5565.0,64.0
443,S,98042,Covington,575000,5.0,4.0,2.5,1560,2021-05-05,0.215,9382.0,79.0
444,S,98042,Kent,625000,1.0,4.0,2.25,2900,2021-05-04,0.178,7757.0,64.0
445,S,98042,Covington,734950,0.0,4.0,2.5,2501,2021-04-30,0.103,4500.0,79.0
446,S,98042,Kent,739000,13.0,4.0,2.5,1830,2021-05-23,0.805,35048.0,64.0
447,S,98042,Covington,825000,8.0,4.0,2.5,2028,2021-04-30,6.319,275264.0,79.0
448,S,98042,Kent,960000,6.0,4.0,2.5,3520,2021-05-21,0.967,42103.0,64.0
449,A,98042,Kent,900000,3.0,5.0,2.5,2500,2021-05-27,0.656,28581.0,64.0
450,S,98042,Covington,769950,0.0,5.0,2.75,2825,2021-05-07,0.103,4500.0,79.0
451,A,98004,Bellevue,1533000,59.0,3.0,2.0,2507,2021-05-07,0.175,7634.0,83.0
452,S,98042,Covington,779950,0.0,5.0,2.75,2825,2021-05-26,0.163,7118.0,79.0
453,S,98042,Covington,784950,0.0,5.0,3.0,3081,2021-05-07,0.147,6385.0,79.0
454,S,98042,Covington,799950,16.0,5.0,2.75,2825,2021-05-26,0.103,4500.0,79.0
455,S,98042,Covington,667950,0.0,4.0,3.0,2484,2021-05-26,0.099,4319.0,79.0
456,S,98042,Covington,800000,5.0,4.0,3.5,3395,2021-05-22,0.103,4489.0,79.0
457,S,98042,Kent,1145000,82.0,4.0,3.5,4200,2021-05-05,5.087,221597.0,64.0
458,S,98042,Covington,775000,0.0,5.0,3.5,3222,2021-05-11,0.106,4600.0,79.0
459,S,98042,Covington,1550000,3.0,4.0,4.25,5450,2021-05-14,0.302,13158.0,79.0
460,S,98042,Kent,465000,3.0,2.0,1.0,1100,2021-05-26,1.25,54450.0,64.0
461,A,98042,Covington,340000,52.0,3.0,1.0,980,2021-04-08,0.26,11325.0,79.0
462,S,98004,Bellevue,1650000,4.0,3.0,1.75,2297,2021-05-25,0.139,6060.0,83.0
463,A,98042,Covington,460000,10.0,3.0,1.0,1200,2021-05-26,0.298,12960.0,79.0
464,S,98042,Covington,490000,5.0,3.0,1.0,1000,2021-05-28,0.771,33600.0,79.0
465,S,98042,Kent,500000,8.0,3.0,1.0,1350,2021-05-21,0.58,25264.0,64.0
466,S,98042,Covington,530000,3.0,3.0,1.0,1340,2021-05-29,0.235,10220.0,79.0
467,A,98042,Kent,469999,3.0,3.0,1.5,1420,2021-05-27,0.378,16480.0,64.0
468,A,98042,Kent,749990,104.0,3.0,1.5,1520,2021-02-15,0.924,40260.0,64.0
469,S,98042,Kent,405000,7.0,3.0,2.0,1344,2021-05-13,0.355,15458.0,64.0
470,S,98042,Covington,485000,3.0,3.0,2.0,1350,2021-05-16,0.203,8844.0,79.0
471,S,98042,Covington,501000,4.0,3.0,1.75,1200,2021-05-11,0.2,8720.0,79.0
472,S,98042,Covington,550000,4.0,3.0,1.5,1600,2021-05-04,0.347,15108.0,79.0
473,S,98004,Bellevue,11250000,20.0,3.0,2.0,1340,2021-05-03,0.672,29264.0,83.0
474,S,98042,Kent,610000,3.0,3.0,1.75,1800,2021-05-11,0.452,19698.0,64.0
475,S,98042,Kent,624999,19.0,3.0,1.25,1310,2021-05-19,2.43,105850.0,64.0
476,S,98042,Covington,687500,3.0,3.0,1.75,1740,2021-05-19,0.505,21980.0,79.0
477,S,98042,Covington,645000,6.0,4.0,1.5,2430,2021-05-14,0.42,18295.0,79.0
478,S,98042,Covington,760000,6.0,4.0,1.75,2210,2021-05-12,1.1,47930.0,79.0
479,A,98042,Covington,742950,5.0,3.0,2.25,2065,2021-05-25,0.117,5113.0,79.0
480,A,98042,Kent,1050000,23.0,3.0,2.5,2840,2021-05-07,1.13,49222.0,64.0
481,S,98042,Kent,528000,23.0,3.0,2.5,1740,2021-05-26,0.174,7601.0,64.0
482,S,98042,Covington,556215,125.0,3.0,2.25,1565,2021-05-19,0.103,4465.0,79.0
483,S,98042,Covington,566304,76.0,3.0,2.5,2265,2021-05-01,0.103,4465.0,79.0
484,A,98004,Bellevue,1598000,31.0,4.0,2.0,3299,2021-05-25,0.174,7575.0,83.0
485,S,98042,Covington,570000,11.0,3.0,2.5,1810,2021-05-12,0.106,4611.0,79.0
486,S,98042,Covington,575000,3.0,3.0,2.5,1920,2021-05-28,0.197,8578.0,79.0
487,S,98042,Covington,600000,6.0,3.0,2.25,1600,2021-05-06,0.19,8267.0,79.0
488,S,98042,Covington,655000,5.0,3.0,2.5,2350,2021-05-20,0.138,6006.0,79.0
489,S,98042,Kent,701000,5.0,3.0,2.5,1910,2021-05-05,0.21,9153.0,64.0
490,S,98042,Kent,815000,4.0,3.0,2.5,2620,2021-05-26,2.6,113256.0,64.0
491,S,98042,Covington,845000,0.0,3.0,2.5,2840,2021-04-30,0.281,12240.0,79.0
492,A,98042,Covington,600000,2.0,4.0,2.5,2640,2021-05-28,0.115,5000.0,79.0
493,A,98042,Kent,669990,56.0,4.0,2.5,3900,2021-05-13,0.67,29185.0,64.0
494,A,98042,Kent,799950,13.0,4.0,3.0,3061,2021-05-28,0.143,6227.0,64.0
495,A,98004,Bellevue,3700000,33.0,4.0,2.0,1790,2021-04-27,0.406,17668.0,83.0
496,A,98042,Kent,884950,101.0,4.0,2.5,3031,2021-02-18,0.165,7187.0,64.0
497,S,98042,Covington,590000,6.0,4.0,2.5,1850,2021-05-06,0.237,10333.0,79.0
498,S,98042,Covington,630000,5.0,4.0,2.5,2200,2021-05-27,0.108,4686.0,79.0
499,S,98042,Covington,642000,7.0,4.0,2.5,2550,2021-05-04,0.115,5000.0,79.0
500,S,98042,Kent,650000,6.0,4.0,2.5,2780,2021-05-30,0.148,6461.0,64.0
501,S,98042,Covington,675000,21.0,4.0,2.5,2950,2021-05-29,0.115,5028.0,79.0
502,S,98042,Kent,688000,4.0,4.0,2.5,2482,2021-05-27,0.132,5733.0,64.0
503,S,98042,Covington,705000,7.0,4.0,2.5,2060,2021-05-05,0.157,6820.0,79.0
504,S,98042,Covington,750000,4.0,4.0,2.5,3110,2021-05-13,0.13,5668.0,79.0
505,S,98042,Kent,780000,6.0,4.0,2.75,3710,2021-05-24,0.341,14849.0,64.0
506,S,98004,Bellevue,1896000,5.0,4.0,2.0,2630,2021-05-19,0.199,8676.0,83.0
507,S,98042,Kent,799500,4.0,4.0,2.75,3620,2021-05-27,0.303,13208.0,64.0
508,S,98042,Kent,820000,6.0,4.0,2.75,3580,2021-05-27,0.368,16036.0,64.0
509,S,98042,Kent,832000,6.0,4.0,2.25,2140,2021-04-30,0.782,34058.0,64.0
510,S,98042,Kent,835000,4.0,4.0,3.0,2992,2021-05-19,0.168,7334.0,64.0
511,S,98042,Kent,950000,8.0,4.0,2.75,3120,2021-05-07,2.969,129323.0,64.0
512,S,98042,Kent,1334000,4.0,4.0,2.5,3563,2021-05-12,7.82,340639.0,64.0
513,A,98042,Covington,549950,11.0,5.0,2.5,2600,2021-05-25,0.317,13800.0,79.0
514,S,98042,Covington,620000,7.0,5.0,2.5,2400,2021-05-05,0.112,4870.0,79.0
515,S,98042,Kent,650000,2.0,5.0,2.5,2480,2021-05-25,0.137,5989.0,64.0
516,S,98042,Covington,670000,5.0,5.0,2.75,2910,2021-05-14,0.116,5051.0,79.0
517,S,98004,Bellevue,1700000,38.0,3.0,2.25,2282,2021-05-27,0.221,9625.0,83.0
518,S,98042,Covington,645500,4.0,3.0,3.5,2410,2021-05-19,0.103,4492.0,79.0
519,S,98042,Kent,783300,167.0,3.0,3.5,3434,2021-05-28,0.22,9600.0,64.0
520,A,98042,Kent,699950,16.0,4.0,3.25,2950,2021-05-14,0.114,4975.0,64.0
521,A,98042,Kent,834950,76.0,4.0,3.5,2817,2021-03-26,0.14,6106.0,64.0
522,S,98042,Kent,701661,177.0,4.0,3.25,2853,2021-05-28,0.126,5508.0,64.0
523,S,98045,North Bend,651000,6.0,3.0,1.0,906,2021-05-26,0.216,9430.0,78.0
524,A,98045,North Bend,279000,25.0,1.0,1.0,630,2021-05-05,0.069,3000.0,78.0
525,S,98045,North Bend,362000,9.0,2.0,1.0,910,2021-05-20,0.127,5541.0,78.0
526,S,98045,North Bend,515000,4.0,2.0,1.0,800,2021-05-17,0.215,9350.0,78.0
527,S,98045,North Bend,600000,5.0,3.0,1.0,1440,2021-05-01,0.255,11100.0,78.0
528,S,98004,Bellevue,1805000,4.0,3.0,2.25,2750,2021-05-18,0.264,11505.0,83.0
529,A,98045,North Bend,1698800,80.0,2.0,1.5,2950,2021-03-11,12.387,539597.0,78.0
531,S,98045,North Bend,710000,7.0,2.0,2.0,1780,2021-05-12,0.11,4803.0,78.0
533,A,98045,North Bend,644900,1.0,3.0,1.75,1200,2021-05-29,0.339,14770.0,78.0
534,A,98045,North Bend,650000,3.0,3.0,2.0,1580,2021-05-27,0.267,11620.0,78.0
535,A,98045,North Bend,749999,71.0,3.0,2.0,1890,2021-04-29,3.06,133293.0,78.0
536,A,98045,North Bend,825000,1.0,3.0,2.0,1490,2021-05-29,6.342,276265.0,78.0
537,S,98045,North Bend,700000,5.0,3.0,2.0,1360,2021-05-27,0.23,10000.0,78.0
538,S,98045,North Bend,725000,1.0,3.0,1.5,1360,2021-05-10,0.22,9600.0,78.0
539,S,98004,Yarrow Point,2350000,5.0,3.0,2.5,2970,2021-05-26,0.277,12072.0,85.0
540,S,98045,North Bend,745000,3.0,3.0,2.0,1430,2021-05-10,0.649,28283.0,78.0
541,S,98045,North Bend,760588,130.0,3.0,2.0,1658,2021-05-18,0.126,5500.0,78.0
542,S,98045,North Bend,830000,5.0,3.0,2.0,1480,2021-05-25,4.98,216928.0,78.0
543,S,98045,North Bend,855122,68.0,3.0,2.0,2156,2021-05-28,0.127,5511.0,78.0
544,S,98045,North Bend,876500,5.0,3.0,1.75,1870,2021-05-27,2.85,124146.0,78.0
545,A,98045,North Bend,1999900,15.0,4.0,2.75,3890,2021-05-15,5.54,241326.0,78.0
546,S,98045,North Bend,742000,2.0,2.0,2.25,1880,2021-05-06,0.08,3478.0,78.0
547,S,98045,North Bend,700000,2.0,3.0,2.5,1780,2021-05-18,0.143,6240.0,78.0
