,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
3372,S,98177,Shoreline,510000,6,2,1,860,5/10/2021,0.167,7281,78
3373,A,98177,Shoreline,750000,2,3,1.75,1410,5/28/2021,0.165,7200,78
3374,A,98177,Shoreline,1395000,2,3,1.75,1700,5/28/2021,0.165,7200,78
3375,S,98177,Shoreline,827000,7,4,1.75,1737,4/30/2021,0.188,8179,78
3376,S,98177,Shoreline,2200000,6,2,2.75,2060,5/7/2021,0.322,14026,78
3377,S,98011,Bothell,959330,7,3,2.25,1970,4/30/2021,0.222,9660,79
3378,S,98177,Shoreline,876000,6,3,2.5,2360,5/27/2021,0.186,8086,78
3379,S,98177,Shoreline,990000,6,3,2.5,2243,5/17/2021,0.177,7700,78
3380,S,98177,Shoreline,1050000,1,3,2.75,2663,5/14/2021,0.165,7203,78
3381,S,98177,Shoreline,1102000,5,4,2.75,2210,5/23/2021,0.199,8650,78
3382,S,98177,Shoreline,1205000,5,4,2.25,2530,5/28/2021,0.297,12953,78
3383,S,98177,Shoreline,1750000,7,4,2.75,2530,5/17/2021,0.151,6573,78
3384,A,98177,Shoreline,1450000,25,5,3,4000,5/5/2021,0.327,14237,78
3385,S,98177,Shoreline,865000,6,5,2.5,2630,5/5/2021,0.17,7397,78
3386,S,98177,Shoreline,900000,2,5,2.5,2460,5/17/2021,0.174,7596,78
3387,S,98177,Shoreline,1500000,8,5,2.75,3237,5/18/2021,0.202,8797,78
3388,S,98011,Bothell,1050000,4,3,2.5,2120,5/13/2021,0.25,10874,79
3389,S,98177,Shoreline,1617750,6,3,3.5,3480,5/4/2021,0.19,8285,78
3390,S,98177,Shoreline,2536875,11,3,3.5,4850,5/16/2021,1.31,57063,78
3391,A,98177,Shoreline,4350000,30,6,5.75,10664,4/30/2021,0.744,32411,78
3392,A,98177,Shoreline,3750000,34,7,9.25,10910,4/27/2021,1.65,71874,78
3393,S,98178,Tukwila,350000,6,3,1,880,4/30/2021,0.84,36580,59
3394,S,98178,Tukwila,600000,6,5,1.75,2120,4/30/2021,0.83,36172,59
3395,A,98178,Tukwila,825000,9,4,2.5,2060,5/21/2021,0.464,20200,59
3396,A,98178,Seattle,389900,12,0,0,1040,5/18/2021,0.206,8960,64
3397,A,98178,Seattle,689000,51,2,1,830,4/27/2021,0.484,21100,64
3398,S,98178,Seattle,475000,331,2,1,840,5/7/2021,0.544,23700,64
3399,S,98011,Bothell,1175000,8,3,2.5,2550,5/11/2021,0.294,12808,79
3400,A,98178,Seattle,535950,8,3,1,1270,5/22/2021,0.139,6050,64
3401,S,98178,Seattle,505000,5,2,1.5,810,5/6/2021,0.183,7980,64
3402,S,98178,Seattle,560000,1,2,2,1340,5/6/2021,0.207,9000,64
3403,S,98178,Seattle,725000,5,2,1.75,1470,5/7/2021,0.089,3880,64
3404,A,98178,Seattle,639950,2,3,1.75,2240,5/28/2021,0.15,6552,64
3405,A,98178,Seattle,699950,3,3,1.75,1670,5/27/2021,0.152,6600,64
3406,S,98178,Seattle,485000,41,3,1.75,1090,5/4/2021,0.215,9350,64
3407,S,98178,Seattle,518750,6,3,1.75,1460,5/16/2021,0.253,11000,64
3408,S,98178,Seattle,575000,6,3,2,1420,5/5/2021,0.15,6536,64
3409,S,98178,Seattle,602000,15,3,2,2110,5/13/2021,0.158,6900,64
3410,S,98011,Bothell,1250000,5,3,2.5,2780,5/20/2021,0.326,14221,79
3411,S,98178,Seattle,615000,6,3,2,1580,5/26/2021,0.137,5985,64
3412,S,98178,Seattle,650000,9,3,2,1870,5/14/2021,0.178,7740,64
3413,S,98178,Seattle,676676,6,3,1.5,1320,5/25/2021,0.172,7500,64
3414,A,98178,Seattle,385000,5,4,1.5,1694,5/25/2021,0.236,10260,64
3415,S,98178,Seattle,455000,13,4,2,1300,5/12/2021,0.171,7455,64
3416,S,98178,Seattle,515000,7,4,2,1450,5/6/2021,0.157,6840,64
3417,A,98178,Seattle,499900,2,5,1.75,2880,5/28/2021,0.487,21228,64
3418,A,98178,Seattle,569900,6,2,2.5,1540,5/24/2021,0.025,1078,64
3419,A,98178,Seattle,539950,19,3,2.5,1880,5/13/2021,0.138,6000,64
3420,A,98178,Seattle,589800,6,3,2.5,1750,5/24/2021,0.02,881,64
3421,A,98011,Bothell,1050000,3,4,2.5,2801,5/27/2021,0.122,5293,79
3422,S,98178,Seattle,630000,6,3,2.25,1620,5/10/2021,0.112,4878,64
3423,S,98178,Seattle,650000,5,3,2.25,1540,5/10/2021,0.378,16482,64
3424,S,98178,Seattle,1065000,7,3,2.5,2580,5/12/2021,0.207,9007,64
3425,A,98178,Seattle,699999,10,4,2.75,2220,5/26/2021,0.196,8528,64
3426,A,98178,Seattle,774950,12,4,2.5,2680,5/27/2021,0.121,5292,64
3427,S,98178,Seattle,518500,13,4,2.5,2260,5/13/2021,0.172,7500,64
3428,S,98178,Tukwila,705000,40,4,2.75,2900,5/4/2021,0.309,13440,59
3429,S,98178,Seattle,825000,24,4,2.75,2400,5/21/2021,0.077,3375,64
3430,S,98178,Seattle,920000,13,4,2.75,2850,5/27/2021,0.138,6000,64
3431,S,98178,Seattle,1045000,6,4,2.25,3980,5/20/2021,0.171,7448,64
3432,A,98011,Bothell,1397950,28,4,2.5,2501,5/2/2021,0.083,3600,79
3433,S,98178,Seattle,1305000,5,4,2.5,3380,5/28/2021,0.164,7150,64
3434,A,98178,Seattle,795000,16,5,2.5,2820,5/14/2021,0.137,5985,64
3435,S,98178,Seattle,700000,6,5,3,2470,5/28/2021,0.165,7205,64
3436,S,98178,Seattle,1112000,5,5,2.75,3080,5/18/2021,0.158,6875,64
3437,S,98178,Seattle,750000,4,6,4,2540,5/7/2021,0.723,31500,64
3438,A,98178,Tukwila,749000,25,5,3.75,2604,5/7/2021,0.263,11475,59
3439,S,98178,Seattle,825000,4,3,4,3140,5/12/2021,0.231,10080,64
3440,A,98178,Seattle,600000,18,4,3.5,1430,5/12/2021,0.146,6380,64
3441,A,98178,Seattle,615000,2,4,3.5,2400,5/28/2021,0.485,21138,64
3442,S,98178,Seattle,910000,3,4,3,3134,5/6/2021,0.069,3000,64
3443,A,98011,Bothell,1659990,11,4,2.75,3301,5/19/2021,0.165,7206,79
3444,S,98178,Seattle,920048,5,4,3.25,2612,5/8/2021,0.073,3192,64
3445,S,98178,Seattle,935000,6,4,3.5,3550,5/18/2021,0.074,3225,64
3446,A,98178,Seattle,890000,48,5,4.25,3589,4/13/2021,0.25,10890,64
3447,S,98178,Seattle,1560000,12,7,7.25,5060,5/14/2021,0.17,7410,64
3448,S,98178,Seattle,399900,5,2,1,670,5/7/2021,0.14,6098,64
3449,A,98178,Seattle,699999,10,4,2.75,2220,5/20/2021,0.196,8528,64
3450,A,98178,Seattle,674996,12,7,2.75,3350,5/18/2021,0.115,5004,64
3451,S,98178,Seattle,900000,7,5,3.5,3070,5/9/2021,0.146,6350,64
3452,S,98188,SeaTac,450000,6,2,1,780,4/30/2021,0.2,8700,67
3453,S,98188,SeaTac,260000,1,3,1,1700,5/11/2021,0.251,10925,67
3454,S,98011,Bothell,850000,7,4,2.5,2160,5/20/2021,0.233,10150,79
3455,A,98188,SeaTac,429000,19,5,1,1610,5/11/2021,0.213,9273,67
3456,S,98188,Tukwila,335000,3,2,1.75,960,5/3/2021,0.207,9000,59
3457,A,98188,Tukwila,650000,66,3,1.5,1710,3/25/2021,0.302,13160,59
3458,S,98188,SeaTac,465000,5,3,1.5,1130,5/26/2021,0.197,8592,67
3459,S,98188,SeaTac,625000,3,3,1.75,2150,5/21/2021,0.272,11840,67
3460,S,98188,Tukwila,700000,4,3,1.75,1896,5/25/2021,0.21,9150,59
3461,A,98188,SeaTac,627000,44,3,2.5,2492,4/16/2021,0.206,8961,67
3462,S,98188,SeaTac,850000,2,3,2.25,2800,5/7/2021,0.207,9000,67
3463,A,98188,SeaTac,1250000,146,4,2.5,2100,4/23/2021,1.416,61662,67
3464,S,98188,SeaTac,560000,8,4,2.25,1950,5/6/2021,0.23,10000,67
3465,S,98011,Bothell,1015000,5,4,2.75,2220,5/12/2021,0.202,8780,79
3466,S,98188,SeaTac,680000,4,4,2.5,2170,5/6/2021,0.165,7200,67
3467,A,98188,Tukwila,575000,3,5,2.5,2300,5/27/2021,0.667,29065,59
3468,S,98188,SeaTac,780000,11,5,2.5,3290,5/12/2021,0.18,7840,67
3469,A,98188,SeaTac,1295000,3,4,3.5,3810,5/27/2021,0.855,37229,67
3470,A,98188,SeaTac,998000,266,4,3.5,4295,12/15/2020,0.253,11032,67
3471,A,98188,Tukwila,795000,31,5,4,3270,5/3/2021,0.152,6635,59
3472,S,98198,Des Moines,407000,7,0,0,1840,5/3/2021,0.204,8895,71
3473,A,98198,Des Moines,350000,1,2,1,920,5/29/2021,0.049,2151,71
3474,S,98198,Des Moines,355000,5,2,1,1130,5/11/2021,0.123,5375,71
3475,S,98198,Des Moines,425000,4,2,1,1200,5/6/2021,0.119,5200,71
3476,S,98011,Bothell,1050000,3,4,2.5,2360,5/20/2021,0.193,8400,79
3477,S,98198,SeaTac,446000,5,2,1,1010,5/12/2021,0.222,9673,67
3478,A,98198,Des Moines,365000,12,3,1,870,5/19/2021,0.24,10450,71
3479,A,98198,Des Moines,489000,3,3,1,1140,5/27/2021,0.154,6700,71
3480,S,98198,Des Moines,415000,5,3,1,1250,5/28/2021,0.143,6250,71
3481,S,98198,Des Moines,460000,4,3,1,980,5/27/2021,0.201,8763,71
3482,S,98198,SeaTac,463000,5,3,1,990,5/28/2021,0.185,8063,67
3483,A,98198,Des Moines,485950,9,2,2,1400,5/21/2021,0.1,4375,71
3484,S,98198,Des Moines,415000,1,2,1.5,1000,5/21/2021,0.054,2343,71
3485,S,98198,Des Moines,455000,5,2,1.75,1160,5/10/2021,0.093,4051,71
3486,S,98198,Des Moines,475000,7,2,1.5,1150,5/21/2021,0.111,4838,71
3487,S,98011,Bothell,1240000,6,4,2.5,2900,5/26/2021,0.672,29288,79
3488,A,98198,Des Moines,535000,3,3,2,1650,5/27/2021,0.168,7315,71
3489,A,98198,Des Moines,750000,2,3,1.75,1800,5/28/2021,0.184,8004,71
3490,S,98198,Des Moines,425000,7,3,1.5,1010,5/26/2021,0.197,8600,71
3491,S,98198,Des Moines,450000,2,3,1.75,1060,4/30/2021,0.275,12000,71
3492,S,98198,Des Moines,472500,4,3,1.5,1440,5/26/2021,0.149,6500,71
3493,S,98198,Des Moines,480000,5,3,1.5,1060,5/19/2021,0.185,8063,71
3494,S,98198,Des Moines,510000,5,3,2,1180,5/23/2021,0.167,7268,71
3495,S,98198,Des Moines,570000,4,3,1.75,2710,5/21/2021,0.174,7600,71
3496,S,98198,Des Moines,600000,5,3,2,2170,5/17/2021,0.172,7500,71
3497,S,98198,Des Moines,605000,6,3,1.75,1430,5/29/2021,0.19,8289,71
3498,S,98011,Bothell,1850000,5,4,2.75,3240,5/4/2021,0.204,8868,79
3499,S,98198,Des Moines,800000,10,3,2,1910,5/28/2021,0.161,7000,71
3500,S,98198,Des Moines,811000,18,3,1.75,2320,5/7/2021,0.172,7500,71
3501,A,98198,Des Moines,560000,16,4,1.75,2300,5/14/2021,0.185,8062,71
3502,A,98198,Des Moines,1000000,632,4,1.75,2150,9/6/2019,0.413,18000,71
3503,S,98198,Des Moines,564450,6,4,1.75,2100,5/25/2021,0.143,6250,71
3504,S,98198,Des Moines,565000,3,4,1.75,1850,5/3/2021,0.172,7500,71
3505,S,98198,Des Moines,625000,7,4,2,1760,5/12/2021,0.165,7183,71
3506,S,98198,Des Moines,635000,4,5,1.75,2200,5/11/2021,0.317,13800,71
3507,A,98198,Des Moines,539950,3,3,2.5,1650,5/27/2021,0.212,9225,71
3508,S,98198,Des Moines,465000,3,3,2.5,1564,5/18/2021,0.043,1875,71
3509,A,98011,Bothell,939950,8,5,2.75,3170,5/22/2021,0.226,9835,79
3510,S,98198,Des Moines,560000,5,3,2.5,1900,5/19/2021,0.191,8323,71
3517,A,98198,Des Moines,1698000,3,4,2.25,2140,5/27/2021,0.567,24690,71
3518,S,98198,Des Moines,680000,6,4,3,2475,5/12/2021,0.222,9680,71
3519,S,98198,Des Moines,694000,6,4,2.75,1770,5/21/2021,0.16,6987,71
3520,A,98011,Bothell,1025000,3,5,3,2290,5/27/2021,0.216,9400,79
3521,S,98198,Des Moines,778000,5,4,2.5,2733,5/26/2021,0.112,4890,71
3522,S,98198,Des Moines,840000,6,4,2.75,2663,5/17/2021,0.193,8400,71
3523,S,98198,Des Moines,1075000,4,4,2.25,2975,5/14/2021,0.176,7650,71
3524,S,98198,Des Moines,1210000,5,4,2.5,3248,5/27/2021,2.74,119354,71
3525,S,98198,Des Moines,1575000,5,4,3,4280,5/21/2021,0.906,39467,71
3526,S,98198,Des Moines,553000,4,5,2.5,2540,5/25/2021,0.196,8527,71
3527,S,98198,Des Moines,710000,6,5,2.75,2590,5/28/2021,0.216,9394,71
3528,S,98198,Des Moines,765000,6,5,3,3165,5/5/2021,0.111,4845,71
3529,S,98198,Normandy Park,1000000,9,5,3,2640,5/25/2021,0.366,15936,80
3530,A,98198,Des Moines,774950,43,3,3,2490,4/17/2021,0.115,5020,71
3531,A,98011,Bothell,1599950,47,5,2.75,3081,4/13/2021,0.103,4500,79
3533,S,98199,Seattle,680000,5,2,1,940,5/27/2021,0.041,1804,64
3534,S,98199,Seattle,995990,2,3,1,1480,5/21/2021,0.138,6000,64
3535,S,98199,Seattle,1033000,6,3,1,1120,5/18/2021,0.117,5102,64
3536,A,98199,Seattle,679950,3,2,1.75,1012,5/28/2021,0.008,346,64
3537,S,98199,Seattle,649950,32,2,1.75,909,5/22/2021,0.014,615,64
3538,S,98199,Seattle,680000,1,2,1.75,1121,5/1/2021,0.015,650,64
3539,S,98199,Seattle,1100000,6,2,1.5,2200,5/6/2021,0.248,10800,64
3540,A,98199,Seattle,789950,4,3,1.75,1158,5/26/2021,0.02,869,64
3541,A,98199,Seattle,949000,8,3,2,1570,5/22/2021,0.03,1290,64
3542,A,98011,Bothell,1649950,17,5,2.75,3081,5/13/2021,0.166,7220,79
3543,A,98199,Seattle,4400000,303,3,2,3200,7/31/2020,0.779,33937,64
3544,S,98199,Seattle,999999,6,3,1.25,1960,5/20/2021,0.138,6000,64
3545,S,98199,Seattle,1055000,5,3,1.75,1760,5/7/2021,0.136,5919,64
3546,S,98199,Seattle,1315000,8,3,1.75,2180,5/19/2021,0.115,4989,64
3547,S,98199,Seattle,1528000,3,3,1.75,2370,5/17/2021,0.126,5481,64
3548,S,98199,Seattle,1550000,3,3,2,2720,5/26/2021,0.136,5940,64
3549,A,98199,Seattle,928800,2,4,1.75,2240,5/28/2021,0.053,2289,64
3550,A,98199,Seattle,1399999,2,4,1.75,2520,5/28/2021,0.143,6250,64
3551,A,98199,Seattle,1420000,3,4,1.75,3030,5/27/2021,0.179,7800,64
3552,S,98199,Seattle,1025000,6,4,1.5,1730,5/20/2021,0.138,6000,64
3553,S,98011,Bothell,1475000,130,5,3,3160,5/14/2021,0.801,34912,79
3554,S,98199,Seattle,1150000,1,4,1.75,1764,5/19/2021,0.146,6360,64
3555,S,98199,Seattle,1191000,3,4,1.75,1925,5/17/2021,0.157,6840,64
3556,S,98199,Seattle,1400000,5,4,2.75,2720,5/19/2021,0.124,5400,64
3557,S,98199,Seattle,740000,5,2,2.5,1058,5/10/2021,0.049,2113,64
3558,S,98199,Seattle,1388545,6,2,2,2060,5/19/2021,0.085,3701,64
3559,A,98199,Seattle,1325000,11,3,2.5,2080,5/19/2021,0.115,5018,64
3560,S,98199,Seattle,1049000,7,3,2.5,2181,5/6/2021,0.092,4000,64
3561,S,98199,Seattle,1635000,6,3,2.5,2408,5/15/2021,0.123,5350,64
3562,A,98199,Seattle,1090000,3,4,3,2600,5/27/2021,0.138,6000,64
3563,S,98199,Seattle,910000,17,4,2.25,2010,4/30/2021,0.073,3200,64
3564,A,98011,Bothell,1700950,0,4,3.25,3183,5/30/2021,0.166,7214,79
3565,S,98199,Seattle,1025000,5,4,2.5,2170,5/13/2021,0.138,6000,64
3575,A,98011,Bothell,1089000,3,5,3.5,3113,5/29/2021,0.076,3320,79
3586,S,98011,Bothell,1575000,3,5,3.25,3461,5/12/2021,0.223,9724,79
3597,A,98011,Bothell,1849950,47,5,4.25,4090,4/13/2021,0.188,8177,79
3607,S,98013,Seattle,613000,1,4,1,2400,5/3/2021,0.077,3333,64
3608,S,98014,Carnation,352500,61,2,1,860,5/4/2021,0.344,15000,77
3609,A,98014,Carnation,1234900,90,3,2,2740,5/13/2021,15.843,690108,77
3610,S,98014,Carnation,750000,7,3,1.75,1750,5/22/2021,2.026,88247,77
3611,S,98014,Carnation,805000,1,3,1.75,1630,5/24/2021,0.34,14810,77
3612,A,98014,Carnation,674950,7,4,2,1890,5/24/2021,0.531,23149,77
3613,S,98014,Carnation,530000,17,4,1.75,1400,5/3/2021,0.232,10114,77
3614,A,98014,Carnation,899950,17,3,2.5,2220,5/13/2021,0.909,39600,77
3615,S,98014,Carnation,755000,4,3,2.5,1670,5/10/2021,0.392,17071,77
3616,S,98014,Carnation,800000,8,3,2.5,2410,5/18/2021,0.346,15058,77
3617,S,98014,Carnation,820000,4,3,2.5,2530,5/7/2021,0.5,21785,77
3618,S,98014,Carnation,835000,5,3,2.5,2020,5/5/2021,0.482,21010,77
3619,S,98014,Carnation,1296950,6,3,2.5,2329,5/27/2021,21.639,942598,77
3620,S,98014,Carnation,1400000,2,3,2.5,2475,5/2/2021,4.907,213747,77
3621,S,98014,Carnation,1480000,5,3,2.75,3220,5/4/2021,0.775,33750,77
3622,S,98014,Carnation,2900000,202,3,2.5,2910,5/30/2021,49.779,2168389,77
3623,S,98014,Carnation,890000,2,4,2.5,2800,5/28/2021,0.199,8690,77
3624,S,98014,Carnation,925000,4,4,2.5,2491,5/12/2021,0.505,22004,77
3625,S,98014,Carnation,965000,3,4,2.5,2770,5/15/2021,0.5,21781,77
3626,S,98014,Carnation,1100000,1,5,2.75,3300,5/29/2021,0.192,8383,77
3627,A,98014,Carnation,900000,3,6,3,3690,5/27/2021,0.173,7519,77
3628,S,98014,Carnation,1116000,5,3,2.75,2510,5/28/2021,1.564,68139,77
3629,S,98014,Carnation,1900000,5,3,3.25,3710,5/18/2021,0.884,38509,77
3630,A,98014,Carnation,2157000,19,4,3.25,3973,5/11/2021,11,479160,77
3631,A,98014,Carnation,2940000,74,4,3.75,5742,4/5/2021,20,871200,77
3632,S,98014,Carnation,1175000,4,4,3.5,4060,5/21/2021,0.745,32450,77
3633,S,98014,Carnation,980000,4,4,4,4870,5/12/2021,10.21,444747,77
3634,A,98017,Seattle,715000,5,2,1.5,1113,5/25/2021,0.02,882,64
3635,S,98019,Duvall,850000,3,3,2.75,2240,5/24/2021,0.528,22985,84
3636,A,98019,Duvall,1649000,2,3,2,2519,5/28/2021,9.84,428648,84
3637,A,98019,Duvall,825000,3,3,1.75,2040,5/27/2021,4.769,207728,84
3638,A,98019,Duvall,875000,24,3,2,2160,5/6/2021,0.637,27743,84
3639,S,98019,Duvall,775000,5,3,1.75,1920,5/28/2021,0.322,14010,84
3640,S,98019,Duvall,795000,1,3,1.75,1530,5/19/2021,0.321,14000,84
3641,S,98019,Duvall,815000,3,3,2,1480,5/12/2021,0.341,14858,84
3642,S,98019,Duvall,960000,4,4,2,2250,4/30/2021,0.323,14089,84
3643,A,98019,Duvall,675000,1,3,2.25,2130,5/29/2021,0.11,4779,84
3644,A,98019,Duvall,682500,3,3,2.25,1440,5/27/2021,0.148,6443,84
3645,A,98019,Duvall,825000,10,3,2.25,3280,5/20/2021,4.94,215186,84
3646,S,98019,Duvall,674995,14,3,2.5,2153,5/4/2021,0.068,2961,84
3647,S,98019,Duvall,682626,0,3,2.5,2189,5/7/2021,0.066,2856,84
3648,S,98019,Duvall,683871,0,3,2.5,2189,4/30/2021,0.09,3931,84
3649,S,98019,Duvall,700500,0,3,2.5,2189,4/30/2021,0.066,2856,84
3650,S,98019,Duvall,760000,2,3,2.25,1600,5/15/2021,0.094,4080,84
3651,S,98019,Duvall,760000,2,3,3,1810,5/15/2021,0.086,3752,84
3652,S,98019,Duvall,787340,234,3,2.5,2153,5/27/2021,0.066,2856,84
3653,S,98019,Duvall,810000,5,3,2.5,1881,5/17/2021,0.115,5004,84
3654,S,98019,Duvall,825000,1,3,2.5,1760,5/20/2021,0.878,38265,84
3655,S,98019,Duvall,840000,3,3,2.5,1800,5/25/2021,0.145,6300,84
3656,S,98019,Duvall,855000,5,3,3,2190,5/13/2021,0.119,5202,84
3657,A,98019,Duvall,820000,14,4,2.5,2490,5/21/2021,0.192,8380,84
3658,A,98019,Duvall,950000,3,4,2.5,2530,5/27/2021,0.392,17058,84
3659,A,98019,Duvall,1297500,15,4,2.75,3450,5/15/2021,2.317,100938,84
3660,S,98019,Duvall,810000,7,4,2.5,2310,5/13/2021,0.22,9600,84
3661,S,98019,Duvall,835500,4,4,2.5,2100,5/6/2021,0.272,11867,84
3662,S,98019,Duvall,865000,8,4,2.75,2390,5/7/2021,0.143,6242,84
3663,S,98019,Duvall,875000,2,4,2.75,2018,5/4/2021,0.323,14057,84
3664,S,98019,Duvall,919000,4,4,2.5,2080,5/20/2021,0.324,14128,84
3665,S,98019,Duvall,920000,8,4,2.25,4420,5/14/2021,9.65,420354,84
3666,S,98019,Duvall,950000,2,4,2.5,2250,5/6/2021,1.97,85813,84
3667,S,98019,Duvall,955000,4,4,2.5,2980,5/3/2021,0.177,7700,84
3668,S,98019,Duvall,970000,5,4,2.5,2350,5/20/2021,0.321,14001,84
3669,S,98019,Duvall,975000,4,4,2.5,2580,5/13/2021,0.322,14029,84
3670,S,98019,Duvall,1006000,6,4,2.5,2400,5/12/2021,0.172,7478,84
3671,S,98019,Duvall,1020000,4,4,2.5,3208,5/20/2021,0.209,9100,84
3672,S,98019,Duvall,1050000,2,4,2.75,2413,5/24/2021,0.425,18523,84
3673,S,98019,Duvall,1250000,12,4,2.5,2730,5/28/2021,0.456,19877,84
3674,S,98019,Duvall,980000,4,5,2.5,2669,4/30/2021,0.212,9216,84
3675,S,98019,Duvall,990000,4,5,2.75,2910,5/27/2021,0.189,8233,84
3676,S,98019,Duvall,1000000,2,5,2.5,2850,5/11/2021,0.139,6073,84
3677,S,98019,Duvall,1220000,8,4,3.75,2775,4/30/2021,4.593,200091,84
3678,S,98019,Duvall,824995,8,4,3,2084,4/30/2021,0.044,1913,84
3679,S,98019,Duvall,999995,8,4,3.25,2097,5/28/2021,0.054,2352,84
3680,S,98019,Duvall,860000,5,5,3.5,3100,5/10/2021,0.179,7795,84
3681,S,98019,Duvall,1045000,4,5,3.25,3650,5/21/2021,0.151,6565,84
3682,S,98020,Kenmore,1025000,2,3,3,2018,5/24/2021,0.042,1829,81
3683,S,98022,Enumclaw,340000,6,1,0.75,840,5/26/2021,0.165,7202,77
3684,A,98022,Enumclaw,2900000,444,2,1,850,3/10/2021,109.7,4778532,77
3685,S,98022,Enumclaw,379950,5,2,1,1000,5/5/2021,0.115,5000,77
3686,S,98022,Enumclaw,393000,4,2,1,920,5/17/2021,0.161,7000,77
3687,S,98022,Enumclaw,440000,4,2,1,1090,5/17/2021,0.133,5800,77
3688,A,98022,Enumclaw,479900,4,3,1,1320,5/26/2021,0.091,3954,77
3689,S,98022,Enumclaw,450000,6,3,1,1300,5/28/2021,0.233,10160,77
3690,S,98022,Enumclaw,465000,5,3,1,1190,5/17/2021,0.165,7198,77
3691,A,98022,Enumclaw,849999,4,2,1.25,1560,5/26/2021,18.09,788000,77
3692,A,98022,Enumclaw,365000,2,3,1.75,1690,5/28/2021,0.379,16495,77
3693,A,98022,Enumclaw,725000,6,3,2,1890,5/24/2021,0.605,26350,77
3694,S,98022,Enumclaw,400000,4,3,1.5,1220,5/29/2021,0.138,6000,77
3695,S,98022,Enumclaw,405000,22,3,1.5,1360,5/12/2021,0.207,9000,77
3696,S,98022,Enumclaw,460000,4,3,1.25,1410,5/8/2021,0.179,7800,77
3697,S,98022,Enumclaw,478950,6,3,2,2200,5/10/2021,1.047,45609,77
3698,S,98022,Enumclaw,490000,21,3,2,1670,5/17/2021,0.108,4702,77
3699,S,98022,Enumclaw,575000,4,3,1.75,2140,5/21/2021,0.241,10489,77
3700,S,98022,Enumclaw,600000,16,3,2,1420,5/14/2021,0.853,37160,77
3701,S,98022,Enumclaw,749900,4,3,1.75,1080,5/24/2021,9.79,426452,77
3702,S,98022,Enumclaw,760000,3,3,1.75,1900,4/30/2021,1.67,72745,77
3703,A,98022,Enumclaw,622990,1,4,1.75,1740,5/29/2021,0.307,13360,77
3704,S,98022,Enumclaw,525000,6,4,2,1670,5/19/2021,0.232,10094,77
3705,S,98022,Enumclaw,408242,3,5,1.75,1420,5/11/2021,0.182,7915,77
3706,S,98022,Enumclaw,737000,5,4,2.25,1820,5/25/2021,1.14,49658,77
3707,A,98022,Enumclaw,849950,11,5,2.5,3704,5/19/2021,7.442,324188,77
3708,A,98022,Enumclaw,899950,4,2,2.25,1980,5/26/2021,9.57,416869,77
3709,A,98022,Enumclaw,450000,3,3,2.25,1420,5/27/2021,0.182,7946,77
3710,A,98022,Enumclaw,949000,9,3,2.5,2450,5/21/2021,4.85,211266,77
3711,S,98022,Enumclaw,530000,6,3,2.5,2260,5/28/2021,0.121,5250,77
3712,S,98022,Enumclaw,551000,4,3,2.5,2130,5/6/2021,0.196,8558,77
3713,S,98022,Enumclaw,850000,3,3,2.75,2620,5/7/2021,0.251,10942,77
3714,S,98022,Enumclaw,969950,7,3,2.75,2420,4/30/2021,20.04,872942,77
3715,A,98022,Enumclaw,525000,8,4,2.25,1840,5/22/2021,0.202,8790,77
3716,A,98022,Enumclaw,550000,3,4,2.25,2300,5/27/2021,0.315,13706,77
3717,A,98022,Enumclaw,589999,3,4,2.75,2190,5/27/2021,0.235,10240,77
3718,A,98022,Enumclaw,699990,0,4,2.5,2400,5/30/2021,0.412,17955,77
3719,A,98022,Enumclaw,1160000,38,4,2.5,2640,4/26/2021,8.55,372438,77
3720,S,98022,Enumclaw,450000,6,4,2.5,2168,5/17/2021,5.84,254390,77
3721,S,98022,Enumclaw,500000,2,4,3,2171,5/28/2021,0.1,4342,77
3722,S,98022,Enumclaw,520000,4,4,2.5,1700,5/21/2021,0.265,11540,77
3723,S,98022,Enumclaw,550000,7,4,2.5,2470,5/21/2021,0.103,4500,77
3724,S,98022,Enumclaw,600000,4,4,2.5,2640,5/12/2021,0.193,8400,77
3725,S,98022,Enumclaw,625000,2,4,2.5,2520,5/25/2021,0.121,5275,77
3726,S,98022,Enumclaw,659950,3,4,2.75,2712,5/14/2021,0.208,9050,77
3727,S,98022,Enumclaw,790000,4,4,2.5,2650,5/24/2021,1.59,69260,77
3728,S,98022,Enumclaw,1200000,37,4,2.5,4300,5/9/2021,2.31,100623,77
3729,S,98022,Enumclaw,527000,5,5,2.5,3320,5/21/2021,0.149,6500,77
3730,S,98022,Enumclaw,673672,0,5,2.5,3244,5/30/2021,0.195,8483,77
3731,A,98022,Enumclaw,1749999,382,3,3,5960,5/13/2020,26.038,1134232,77
3732,A,98022,Enumclaw,610800,17,4,3.25,3400,5/13/2021,0.302,13171,77
3733,A,98022,Enumclaw,1150000,11,4,3.5,2920,5/19/2021,9.1,396396,77
3734,S,98022,Enumclaw,1042000,6,4,2.75,3126,5/4/2021,2,87120,77
3735,S,98022,Enumclaw,1250000,3,4,3.25,3600,5/20/2021,4.97,216493,77
3736,S,98022,Enumclaw,806000,21,4,4.5,4320,5/7/2021,1.23,53578,77
3737,S,98023,Federal Way,450000,5,2,1.75,1370,5/6/2021,0.363,15815,63
